2.37375	1.40629	-551.33474
2.37375	1.52879	-551.33186
2.37375	1.65129	-551.32637
2.37375	1.77379	-551.32526
2.37375	1.89629	-551.3232
2.37375	2.01879	-551.32012
2.37375	2.14129	-551.31633
2.37375	2.26379	-551.27892
2.37375	2.38629	-551.28287
2.37375	2.50879	-551.28885
2.37375	2.63129	-551.29584
2.37375	2.75379	-551.30207
2.37375	2.87629	-551.30595
2.37375	2.99879	-551.3037
2.28775	1.40629	-551.32915
2.28775	1.52879	-551.32219
2.28775	1.65129	-551.32139
2.28775	1.77379	-551.32052
2.28775	1.89629	-551.31825
2.28775	2.01879	-551.315
2.28775	2.14129	-551.31118
2.28775	2.26379	-551.28318
2.28775	2.38629	-551.28869
2.28775	2.50879	-551.29643
2.28775	2.63129	-551.306
2.28775	2.75379	-551.31601
2.28775	2.87629	-551.3236
2.28775	2.99879	-551.32403
2.20175	1.40629	-551.31501
2.20175	1.52879	-551.31085
2.20175	1.65129	-551.31041
2.20175	1.77379	-551.30898
2.20175	1.89629	-551.30647
2.20175	2.01879	-551.30301
2.20175	2.14129	-551.29919
2.20175	2.26379	-551.28177
2.20175	2.38629	-551.28927
2.20175	2.50879	-551.29982
2.20175	2.63129	-551.3127
2.20175	2.75379	-551.32557
2.20175	2.87629	-551.33552
2.20175	2.99879	-551.33826
2.11575	1.40629	-551.29707
2.11575	1.52879	-551.29948
2.11575	1.65129	-551.29885
2.11575	1.77379	-551.29705
2.11575	1.89629	-551.2941
2.11575	2.01879	-551.29029
2.11575	2.14129	-551.28647
2.11575	2.26379	-551.28001
2.11575	2.38629	-551.29047
2.11575	2.50879	-551.30458
2.11575	2.63129	-551.31984
2.11575	2.75379	-551.33441
2.11575	2.87629	-551.34597
2.11575	2.99879	-551.3505
2.02975	1.40629	-551.27915
2.02975	1.52879	-551.29239
2.02975	1.65129	-551.29081
2.02975	1.77379	-551.28802
2.02975	1.89629	-551.28407
2.02975	2.01879	-551.27845
2.02975	2.14129	-551.27572
2.02975	2.26379	-551.28103
2.02975	2.38629	-551.29575
2.02975	2.50879	-551.31173
2.02975	2.63129	-551.3281
2.02975	2.75379	-551.34361
2.02975	2.87629	-551.35618
2.02975	2.99879	-551.3619
1.94375	1.40629	-551.29222
1.94375	1.52879	-551.29043
1.94375	1.65129	-551.28753
1.94375	1.77379	-551.28337
1.94375	1.89629	-551.27794
1.94375	2.01879	-551.26279
1.94375	2.14129	-551.27009
1.94375	2.26379	-551.28652
1.94375	2.38629	-551.30297
1.94375	2.50879	-551.31973
1.94375	2.63129	-551.33666
1.94375	2.75379	-551.35269
1.94375	2.87629	-551.36586
1.94375	2.99879	-551.37229
1.85775	1.40629	-551.29579
1.85775	1.52879	-551.29261
1.85775	1.65129	-551.28812
