1.57195	2.76461	-512.05535
1.48995	2.76461	-512.07321
1.40795	2.76461	-512.08953
1.32595	2.76461	-512.10188
2.39195	2.88851	-512.00368
2.30995	2.88851	-512.00212
2.22795	2.88851	-512.00046
2.14595	2.88851	-511.9989
2.06395	2.88851	-511.99741
1.98195	2.88851	-511.99598
1.89995	2.88851	-511.9952
1.81795	2.88851	-512.00518
1.73595	2.88851	-512.02122
1.65395	2.88851	-512.03824
1.57195	2.88851	-512.05645
1.48995	2.88851	-512.07433
1.40795	2.88851	-512.09067
1.32595	2.88851	-512.10305
2.39195	3.01241	-512.00457
2.30995	3.01241	-512.00295
2.22795	3.01241	-512.00117
2.14595	3.01241	-511.99897
2.06395	3.01241	-511.99603
1.98195	3.01241	-511.99225
1.89995	3.01241	-511.98845
1.81795	3.01241	-512.00541
1.73595	3.01241	-512.0218
1.65395	3.01241	-512.03888
1.57195	3.01241	-512.05716
1.48995	3.01241	-512.07506
1.40795	3.01241	-512.09144
1.32595	3.01241	-512.10385
