2.39661	1.38093	-436.78373
2.39661	1.50543	-436.78222
2.39661	1.62993	-436.77637
2.39661	1.75443	-436.76983
2.39661	1.87893	-436.76651
2.39661	2.00343	-436.76259
2.39661	2.12793	-436.75823
2.39661	2.25243	-436.72047
2.39661	2.37693	-436.72289
2.39661	2.50143	-436.72727
2.39661	2.62593	-436.73243
2.39661	2.75043	-436.73478
2.39661	2.87493	-436.73896
2.39661	2.99943	-436.7324
2.30861	1.38093	-436.77961
2.30861	1.50543	-436.77588
2.30861	1.62993	-436.76922
2.30861	1.75443	-436.76706
2.30861	1.87893	-436.7643
2.30861	2.00343	-436.76064
2.30861	2.12793	-436.7564
2.30861	2.25243	-436.7265
2.30861	2.37693	-436.7303
2.30861	2.50143	-436.73605
2.30861	2.62593	-436.74333
2.30861	2.75043	-436.752
2.30861	2.87493	-436.75729
2.30861	2.99943	-436.75607
2.22061	1.38093	-436.7666
2.22061	1.50543	-436.75906
2.22061	1.62993	-436.75398
2.22061	1.75443	-436.75655
2.22061	1.87893	-436.75381
2.22061	2.00343	-436.69962
2.22061	2.12793	-436.74598
2.22061	2.25243	-436.72452
2.22061	2.37693	-436.7303
2.22061	2.50143	-436.73928
2.22061	2.62593	-436.75072
2.22061	2.75043	-436.76255
2.22061	2.87493	-436.77116
2.22061	2.99943	-436.7721
2.13261	1.38093	-436.74938
2.13261	1.50543	-436.74756
2.13261	1.62993	-436.74689
2.13261	1.75443	-436.74506
2.13261	1.87893	-436.74207
2.13261	2.00343	-436.6957
2.13261	2.12793	-436.73424
2.13261	2.25243	-436.72241
2.13261	2.37693	-436.7313
2.13261	2.50143	-436.74462
2.13261	2.62593	-436.75908
2.13261	2.75043	-436.77259
2.13261	2.87493	-436.78278
2.13261	2.99943	-436.7855
2.04461	1.38093	-436.73186
2.04461	1.50543	-436.74038
2.04461	1.62993	-436.73882
2.04461	1.75443	-436.73607
2.04461	1.87893	-436.73221
2.04461	2.00343	-436.69855
2.04461	2.12793	-436.72432
2.04461	2.25243	-436.72338
2.04461	2.37693	-436.73768
2.04461	2.50143	-436.75296
2.04461	2.62593	-436.76841
2.04461	2.75043	-436.78277
2.04461	2.87493	-436.79392
2.04461	2.99943	-436.79784
1.95661	1.38093	-436.71738
1.95661	1.50543	-436.73781
1.95661	1.62993	-436.73481
1.95661	1.75443	-436.73064
1.95661	1.87893	-436.72524
1.95661	2.00343	-436.70418
1.95661	2.12793	-436.71873
1.95661	2.25243	-436.72787
1.95661	2.37693	-436.74583
1.95661	2.50143	-436.76185
1.95661	2.62593	-436.77785
1.95661	2.75043	-436.79272
1.95661	2.87493	-436.80445
1.95661	2.99943	-436.80911
1.86861	1.38093	-436.70801
1.86861	1.50543	-436.73825
1.86861	1.62993	-436.73435
1.86861	1.75443	-436.72632
